standardId,code,group,heroCode,heroKey,heroName,slot,skillName,level,activeLevel,cooldown,cost,exCost,range,length,width,angle,overrideIconName,sourceFile,sourceUpdatedAt,duplicateSourceFiles,duplicateCount
013-xiukai-e-1013400-4-1013404,1013404,1013400,13,Xiukai,修凯,E,翻滚吧！锅子！,4,7,12,0,0,7,7,2,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-e-1013400-5-1013405,1013405,1013400,13,Xiukai,修凯,E,翻滚吧！锅子！,5,9,10,0,0,7,7,2,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-active-1013410-1-1013411,1013411,1013410,13,Xiukai,修凯,,盛宴,1,1,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-active-1013410-2-1013412,1013412,1013410,13,Xiukai,修凯,,盛宴,2,3,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-active-1013410-3-1013413,1013413,1013410,13,Xiukai,修凯,,盛宴,3,5,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-active-1013410-4-1013414,1013414,1013410,13,Xiukai,修凯,,盛宴,4,7,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-active-1013410-5-1013415,1013415,1013410,13,Xiukai,修凯,,盛宴,5,9,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-r-1013500-1-1013501,1013501,1013500,13,Xiukai,修凯,R,火冒三丈,1,6,80,0,0,5.5,5.5,0,75,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-r-1013500-2-1013502,1013502,1013500,13,Xiukai,修凯,R,火冒三丈,2,11,70,0,0,5.5,5.5,0,75,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
013-xiukai-r-1013500-3-1013503,1013503,1013500,13,Xiukai,修凯,R,火冒三丈,3,16,60,0,0,5.5,5.5,0,75,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-normal-attack-1014000-1-1014001,1014001,1014000,14,Chiara,奇娅拉,,키아라 기본공격,1,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-p-1014100-1-1014101,1014101,1014100,14,Chiara,奇娅拉,P,烙印,1,0,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-p-1014100-2-1014102,1014102,1014100,14,Chiara,奇娅拉,P,烙印,2,5,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-p-1014100-3-1014103,1014103,1014100,14,Chiara,奇娅拉,P,烙印,3,9,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-q-1014200-1-1014201,1014201,1014200,14,Chiara,奇娅拉,Q,暗之洗礼,1,1,8,0,0,4.8,4.8,0.7,80,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-q-1014200-2-1014202,1014202,1014200,14,Chiara,奇娅拉,Q,暗之洗礼,2,3,7,0,0,4.8,4.8,0.7,80,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-q-1014200-3-1014203,1014203,1014200,14,Chiara,奇娅拉,Q,暗之洗礼,3,5,6,0,0,4.8,4.8,0.7,80,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-q-1014200-4-1014204,1014204,1014200,14,Chiara,奇娅拉,Q,暗之洗礼,4,7,5,0,0,4.8,4.8,0.7,80,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-q-1014200-5-1014205,1014205,1014200,14,Chiara,奇娅拉,Q,暗之洗礼,5,9,4,0,0,4.8,4.8,0.7,80,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-w-1014300-1-1014301,1014301,1014300,14,Chiara,奇娅拉,W,不贞洁的祈祷,1,1,12,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-w-1014300-2-1014302,1014302,1014300,14,Chiara,奇娅拉,W,不贞洁的祈祷,2,3,11.5,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-w-1014300-3-1014303,1014303,1014300,14,Chiara,奇娅拉,W,不贞洁的祈祷,3,5,11,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-w-1014300-4-1014304,1014304,1014300,14,Chiara,奇娅拉,W,不贞洁的祈祷,4,7,10.5,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-w-1014300-5-1014305,1014305,1014300,14,Chiara,奇娅拉,W,不贞洁的祈祷,5,9,10,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-active-1014310-1-1014311,1014311,1014310,14,Chiara,奇娅拉,,不贞洁的祈祷,1,1,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-active-1014310-2-1014312,1014312,1014310,14,Chiara,奇娅拉,,不贞洁的祈祷,2,3,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-active-1014310-3-1014313,1014313,1014310,14,Chiara,奇娅拉,,不贞洁的祈祷,3,5,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-active-1014310-4-1014314,1014314,1014310,14,Chiara,奇娅拉,,不贞洁的祈祷,4,7,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-active-1014310-5-1014315,1014315,1014310,14,Chiara,奇娅拉,,不贞洁的祈祷,5,9,0,0,0,4,4,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-e-1014400-1-1014401,1014401,1014400,14,Chiara,奇娅拉,E,深渊枷锁,1,1,15,0,0,7.5,7.5,1,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-e-1014400-2-1014402,1014402,1014400,14,Chiara,奇娅拉,E,深渊枷锁,2,3,14,0,0,7.5,7.5,1,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-e-1014400-3-1014403,1014403,1014400,14,Chiara,奇娅拉,E,深渊枷锁,3,5,13,0,0,7.5,7.5,1,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-e-1014400-4-1014404,1014404,1014400,14,Chiara,奇娅拉,E,深渊枷锁,4,7,12,0,0,7.5,7.5,1,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-e-1014400-5-1014405,1014405,1014400,14,Chiara,奇娅拉,E,深渊枷锁,5,9,11,0,0,7.5,7.5,1,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-r-1014500-1-1014501,1014501,1014500,14,Chiara,奇娅拉,R,献祭炼狱,1,6,60,0,0,4.5,4.5,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-r-1014500-2-1014502,1014502,1014500,14,Chiara,奇娅拉,R,献祭炼狱,2,11,55,0,0,4.5,4.5,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-r-1014500-3-1014503,1014503,1014500,14,Chiara,奇娅拉,R,献祭炼狱,3,16,50,0,0,4.5,4.5,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-ultimate-active-1014510-1-1014511,1014511,1014510,14,Chiara,奇娅拉,,最后的审判,1,6,0,0,0,6,6,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-ultimate-active-1014510-2-1014512,1014512,1014510,14,Chiara,奇娅拉,,最后的审判,2,11,0,0,0,6,6,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
014-chiara-ultimate-active-1014510-3-1014513,1014513,1014510,14,Chiara,奇娅拉,,最后的审判,3,16,0,0,0,6,6,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-normal-attack-1015000-1-1015001,1015001,1015000,15,Sissela,希瑟拉,,시셀라 기본공격,1,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-p-1015100-1-1015101,1015101,1015100,15,Sissela,希瑟拉,P,苦痛的记忆,1,0,2,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-p-1015100-2-1015102,1015102,1015100,15,Sissela,希瑟拉,P,苦痛的记忆,2,5,2,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-p-1015100-3-1015103,1015103,1015100,15,Sissela,希瑟拉,P,苦痛的记忆,3,9,2,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-mount-attack-1015110-1-1015111,1015111,1015110,15,Sissela,希瑟拉,,시셀라 평타강화,1,0,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-q-1015200-1-1015201,1015201,1015200,15,Sissela,希瑟拉,Q,去吧！威尔逊！,1,1,8,40,0,7.5,7.5,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-q-1015200-2-1015202,1015202,1015200,15,Sissela,希瑟拉,Q,去吧！威尔逊！,2,3,7,40,0,7.5,7.5,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-q-1015200-3-1015203,1015203,1015200,15,Sissela,希瑟拉,Q,去吧！威尔逊！,3,5,6,40,0,7.5,7.5,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-q-1015200-4-1015204,1015204,1015200,15,Sissela,希瑟拉,Q,去吧！威尔逊！,4,7,5,40,0,7.5,7.5,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-q-1015200-5-1015205,1015205,1015200,15,Sissela,希瑟拉,Q,去吧！威尔逊！,5,9,4,40,0,7.5,7.5,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-w-1015300-1-1015301,1015301,1015300,15,Sissela,希瑟拉,W,小威！保护我！,1,1,17,50,0,2,2,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-w-1015300-2-1015302,1015302,1015300,15,Sissela,希瑟拉,W,小威！保护我！,2,3,16,60,0,2,2,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-w-1015300-3-1015303,1015303,1015300,15,Sissela,希瑟拉,W,小威！保护我！,3,5,15,70,0,2,2,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-w-1015300-4-1015304,1015304,1015300,15,Sissela,希瑟拉,W,小威！保护我！,4,7,14,80,0,2,2,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-w-1015300-5-1015305,1015305,1015300,15,Sissela,希瑟拉,W,小威！保护我！,5,9,13,90,0,2,2,0,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-e-1015400-1-1015401,1015401,1015400,15,Sissela,希瑟拉,E,一起玩吧！,1,1,11,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-e-1015400-2-1015402,1015402,1015400,15,Sissela,希瑟拉,E,一起玩吧！,2,3,10.5,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-e-1015400-3-1015403,1015403,1015400,15,Sissela,希瑟拉,E,一起玩吧！,3,5,10,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-e-1015400-4-1015404,1015404,1015400,15,Sissela,希瑟拉,E,一起玩吧！,4,7,9.5,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-e-1015400-5-1015405,1015405,1015400,15,Sissela,希瑟拉,E,一起玩吧！,5,9,9,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-r-1015500-1-1015501,1015501,1015500,15,Sissela,希瑟拉,R,最终解脱,1,6,90,0,0,20,20,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-r-1015500-2-1015502,1015502,1015500,15,Sissela,希瑟拉,R,最终解脱,2,11,80,0,0,20,20,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-r-1015500-3-1015503,1015503,1015500,15,Sissela,希瑟拉,R,最终解脱,3,16,70,0,0,20,20,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-passive-1015600-1-1015601,1015601,1015600,15,Sissela,希瑟拉,,삶은 고통이에요,1,0,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-active-1015700-1-1015701,1015701,1015700,15,Sissela,希瑟拉,,윌슨! 도와줘,1,1,0,0,0,30,30,0.5,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
015-sissela-active-1015900-1-1015901,1015901,1015900,15,Sissela,希瑟拉,,나랑 놀자,1,1,0,0,0,4.7,5,1.1,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-normal-attack-1016000-1-1016001,1016001,1016000,16,Silvia,西尔维娅,,실비아 인간형태 평타,1,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-mount-attack-1016010-1-1016011,1016011,1016010,16,Silvia,西尔维娅,,실비아 인간형태 강화평타,1,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-mount-attack-1016010-2-1016012,1016012,1016010,16,Silvia,西尔维娅,,실비아 인간형태 강화평타,2,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-mount-attack-1016010-3-1016013,1016013,1016010,16,Silvia,西尔维娅,,실비아 인간형태 강화평타,3,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-p-1016100-1-1016101,1016101,1016100,16,Silvia,西尔维娅,P,卢米亚越野赛,1,0,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-p-1016100-2-1016102,1016102,1016100,16,Silvia,西尔维娅,P,卢米亚越野赛,2,5,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-p-1016100-3-1016103,1016103,1016100,16,Silvia,西尔维娅,P,卢米亚越野赛,3,9,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-q-1016200-1-1016201,1016201,1016200,16,Silvia,西尔维娅,Q,雷达枪,1,1,6,0,0,5.5,5.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-q-1016200-2-1016202,1016202,1016200,16,Silvia,西尔维娅,Q,雷达枪,2,3,5.5,0,0,5.5,5.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-q-1016200-3-1016203,1016203,1016200,16,Silvia,西尔维娅,Q,雷达枪,3,5,5,0,0,5.5,5.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-q-1016200-4-1016204,1016204,1016200,16,Silvia,西尔维娅,Q,雷达枪,4,7,4.5,0,0,5.5,5.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-q-1016200-5-1016205,1016205,1016200,16,Silvia,西尔维娅,Q,雷达枪,5,9,4,0,0,5.5,5.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-w-1016300-1-1016301,1016301,1016300,16,Silvia,西尔维娅,W,终点线,1,1,14,0,0,7,0.3,6,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-w-1016300-2-1016302,1016302,1016300,16,Silvia,西尔维娅,W,终点线,2,3,13,0,0,7,0.3,6,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-w-1016300-3-1016303,1016303,1016300,16,Silvia,西尔维娅,W,终点线,3,5,12,0,0,7,0.3,6,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-w-1016300-4-1016304,1016304,1016300,16,Silvia,西尔维娅,W,终点线,4,7,11,0,0,7,0.3,6,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-w-1016300-5-1016305,1016305,1016300,16,Silvia,西尔维娅,W,终点线,5,9,10,0,0,7,0.3,6,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-e-1016400-1-1016401,1016401,1016400,16,Silvia,西尔维娅,E,备用轮,1,1,14,0,0,15.5,15.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-e-1016400-2-1016402,1016402,1016400,16,Silvia,西尔维娅,E,备用轮,2,3,13.5,0,0,15.5,15.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-e-1016400-3-1016403,1016403,1016400,16,Silvia,西尔维娅,E,备用轮,3,5,13,0,0,15.5,15.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-e-1016400-4-1016404,1016404,1016400,16,Silvia,西尔维娅,E,备用轮,4,7,12.5,0,0,15.5,15.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-e-1016400-5-1016405,1016405,1016400,16,Silvia,西尔维娅,E,备用轮,5,9,12,0,0,15.5,15.5,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-r-1016500-1-1016501,1016501,1016500,16,Silvia,西尔维娅,R,极限骑乘,1,6,5,0,0,6.5,6.5,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-r-1016500-2-1016502,1016502,1016500,16,Silvia,西尔维娅,R,极限骑乘,2,11,4,0,0,6.5,6.5,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-r-1016500-3-1016503,1016503,1016500,16,Silvia,西尔维娅,R,极限骑乘,3,16,3,0,0,6.5,6.5,0,90,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016600-1-1016601,1016601,1016600,16,Silvia,西尔维娅,,闪电旋转,1,1,3.5,0,0,2.5,2.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016600-2-1016602,1016602,1016600,16,Silvia,西尔维娅,,闪电旋转,2,3,3,0,0,2.5,2.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016600-3-1016603,1016603,1016600,16,Silvia,西尔维娅,,闪电旋转,3,5,2.5,0,0,2.5,2.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016600-4-1016604,1016604,1016600,16,Silvia,西尔维娅,,闪电旋转,4,7,2,0,0,2.5,2.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016600-5-1016605,1016605,1016600,16,Silvia,西尔维娅,,闪电旋转,5,9,1.5,0,0,2.5,2.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016700-1-1016701,1016701,1016700,16,Silvia,西尔维娅,,腾空飞跃,1,1,8,0,0,3.5,3.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016700-2-1016702,1016702,1016700,16,Silvia,西尔维娅,,腾空飞跃,2,3,7.5,0,0,3.5,3.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016700-3-1016703,1016703,1016700,16,Silvia,西尔维娅,,腾空飞跃,3,5,7,0,0,3.5,3.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016700-4-1016704,1016704,1016700,16,Silvia,西尔维娅,,腾空飞跃,4,7,6.5,0,0,3.5,3.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016700-5-1016705,1016705,1016700,16,Silvia,西尔维娅,,腾空飞跃,5,9,6,0,0,3.5,3.5,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016800-1-1016801,1016801,1016800,16,Silvia,西尔维娅,,孤轮疾驰,1,1,12,0,0,4,4,0.5,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016800-2-1016802,1016802,1016800,16,Silvia,西尔维娅,,孤轮疾驰,2,3,11,0,0,4,4,0.5,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016800-3-1016803,1016803,1016800,16,Silvia,西尔维娅,,孤轮疾驰,3,5,10,0,0,4,4,0.5,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016800-4-1016804,1016804,1016800,16,Silvia,西尔维娅,,孤轮疾驰,4,7,9,0,0,4,4,0.5,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-active-1016800-5-1016805,1016805,1016800,16,Silvia,西尔维娅,,孤轮疾驰,5,9,8,0,0,4,4,0.5,360,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-ultimate-active-1016900-1-1016901,1016901,1016900,16,Silvia,西尔维娅,,极限骑乘,1,6,0.5,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-ultimate-active-1016900-2-1016902,1016902,1016900,16,Silvia,西尔维娅,,极限骑乘,2,11,0.5,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
016-silvia-ultimate-active-1016900-3-1016903,1016903,1016900,16,Silvia,西尔维娅,,极限骑乘,3,16,0.5,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-normal-attack-1017000-1-1017001,1017001,1017000,17,Adriana,阿德瑞娜,,아드리아나 기본 공격,1,1,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-p-1017100-1-1017101,1017101,1017100,17,Adriana,阿德瑞娜,P,纵火狂,1,0,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-p-1017100-2-1017102,1017102,1017100,17,Adriana,阿德瑞娜,P,纵火狂,2,5,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-p-1017100-3-1017103,1017103,1017100,17,Adriana,阿德瑞娜,P,纵火狂,3,9,0,0,0,0,0,0,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-q-1017200-1-1017201,1017201,1017200,17,Adriana,阿德瑞娜,Q,火焰发射,1,2,4,0,0,6,6,0.9,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-q-1017200-2-1017202,1017202,1017200,17,Adriana,阿德瑞娜,Q,火焰发射,2,3,4,0,0,6,6,0.9,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-q-1017200-3-1017203,1017203,1017200,17,Adriana,阿德瑞娜,Q,火焰发射,3,5,4,0,0,6,6,0.9,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-q-1017200-4-1017204,1017204,1017200,17,Adriana,阿德瑞娜,Q,火焰发射,4,7,4,0,0,6,6,0.9,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-q-1017200-5-1017205,1017205,1017200,17,Adriana,阿德瑞娜,Q,火焰发射,5,9,4,0,0,6,6,0.9,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-w-1017300-1-1017301,1017301,1017300,17,Adriana,阿德瑞娜,W,原油弹,1,2,13,0,0,9,6,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-w-1017300-2-1017302,1017302,1017300,17,Adriana,阿德瑞娜,W,原油弹,2,3,12.5,0,0,9,6,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-w-1017300-3-1017303,1017303,1017300,17,Adriana,阿德瑞娜,W,原油弹,3,5,12,0,0,9,6,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
017-adriana-w-1017300-4-1017304,1017304,1017300,17,Adriana,阿德瑞娜,W,原油弹,4,7,11.5,0,0,9,6,1.3,0,,Skill.json,2026-05-21T12:00:17+09:00,Skill.json|Skill_Indicator.json,2
