generatedAt,standardId,heroCode,heroKey,heroEnglishName,heroName,slot,skillGroup,skillId,skillNameFromGamedata,wikiSkillName,damagePartLabel,level,baseDamage,statSourceField,scalingText,descriptionDamageText,sourceType,sourceUrl,sourceTitle,sourceDate,gameVersion,language,confidence,notes
2026-05-21T23:44:28.746Z,jan.w.tomahawk_roundhouse.enhanced_damage.lv4,35,Jan,Jan,扬,W,1035300,JanActive2,战斧飞踼,Tomahawk Roundhouse,Enhanced damage,4,205,stat2,(+85% Skill Amp) | (+100% Skill Amp) | (+60% Extra Attack Power) | (+85% Extra Attack Power),"Jan sweeps the area in front of him with a kick, dealing 60(+60% Extra Attack Power)(+85% Skill Amp) skill damage to enemies in range |  Enhanced: Deals 100(+85% Extra Attack Power)(+100% Skill Amp) skill damage and knocks back all enemies in range",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.w.tomahawk_roundhouse.enhanced_damage.lv5,35,Jan,Jan,扬,W,1035300,JanActive2,战斧飞踼,Tomahawk Roundhouse,Enhanced damage,5,240,stat2,(+85% Skill Amp) | (+100% Skill Amp) | (+60% Extra Attack Power) | (+85% Extra Attack Power),"Jan sweeps the area in front of him with a kick, dealing 60(+60% Extra Attack Power)(+85% Skill Amp) skill damage to enemies in range |  Enhanced: Deals 100(+85% Extra Attack Power)(+100% Skill Amp) skill damage and knocks back all enemies in range",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.e.bob_and_weave.damage.lv1,35,Jan,Jan,扬,E,1035400,JanActive3,闪烁,Bob and Weave,Damage,1,15,stat1,(+45% Skill Amp) | (+70% Extra Attack Power) | (+Enemy's Max HP 6%) | (maximum healing is reached when below 40% HP),"Jan dashes forward and causes his next basic attack to deal 15(+70% Extra Attack Power)(+45% Skill Amp)(+Enemy's Max HP 6%) extra skill damage |  Hitting Knee Strike or Tomahawk Roundhouse after dashing heals him for 65% ~ 130% of damage dealt, increased based on his missing HP (maximum healing is reached when below 40% HP)",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.e.bob_and_weave.damage.lv2,35,Jan,Jan,扬,E,1035400,JanActive3,闪烁,Bob and Weave,Damage,2,25,stat1,(+45% Skill Amp) | (+70% Extra Attack Power) | (+Enemy's Max HP 6%) | (maximum healing is reached when below 40% HP),"Jan dashes forward and causes his next basic attack to deal 15(+70% Extra Attack Power)(+45% Skill Amp)(+Enemy's Max HP 6%) extra skill damage |  Hitting Knee Strike or Tomahawk Roundhouse after dashing heals him for 65% ~ 130% of damage dealt, increased based on his missing HP (maximum healing is reached when below 40% HP)",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.e.bob_and_weave.damage.lv3,35,Jan,Jan,扬,E,1035400,JanActive3,闪烁,Bob and Weave,Damage,3,35,stat1,(+45% Skill Amp) | (+70% Extra Attack Power) | (+Enemy's Max HP 6%) | (maximum healing is reached when below 40% HP),"Jan dashes forward and causes his next basic attack to deal 15(+70% Extra Attack Power)(+45% Skill Amp)(+Enemy's Max HP 6%) extra skill damage |  Hitting Knee Strike or Tomahawk Roundhouse after dashing heals him for 65% ~ 130% of damage dealt, increased based on his missing HP (maximum healing is reached when below 40% HP)",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.e.bob_and_weave.damage.lv4,35,Jan,Jan,扬,E,1035400,JanActive3,闪烁,Bob and Weave,Damage,4,45,stat1,(+45% Skill Amp) | (+70% Extra Attack Power) | (+Enemy's Max HP 6%) | (maximum healing is reached when below 40% HP),"Jan dashes forward and causes his next basic attack to deal 15(+70% Extra Attack Power)(+45% Skill Amp)(+Enemy's Max HP 6%) extra skill damage |  Hitting Knee Strike or Tomahawk Roundhouse after dashing heals him for 65% ~ 130% of damage dealt, increased based on his missing HP (maximum healing is reached when below 40% HP)",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.e.bob_and_weave.damage.lv5,35,Jan,Jan,扬,E,1035400,JanActive3,闪烁,Bob and Weave,Damage,5,55,stat1,(+45% Skill Amp) | (+70% Extra Attack Power) | (+Enemy's Max HP 6%) | (maximum healing is reached when below 40% HP),"Jan dashes forward and causes his next basic attack to deal 15(+70% Extra Attack Power)(+45% Skill Amp)(+Enemy's Max HP 6%) extra skill damage |  Hitting Knee Strike or Tomahawk Roundhouse after dashing heals him for 65% ~ 130% of damage dealt, increased based on his missing HP (maximum healing is reached when below 40% HP)",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.r.the_tetragon.damage.lv1,35,Jan,Jan,扬,R,1035500,JanActive4,擂台之魂,The Tetragon,Damage,1,100,stat1,(+40% Skill Amp) | (+80% Additional Attack Power), Enemies that touch the ropes are slowed by 40% for 1 seconds and take 100(+80% Additional Attack Power)(+40% Skill Amp)skill damage,wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.r.the_tetragon.damage.lv2,35,Jan,Jan,扬,R,1035500,JanActive4,擂台之魂,The Tetragon,Damage,2,200,stat1,(+40% Skill Amp) | (+80% Additional Attack Power), Enemies that touch the ropes are slowed by 40% for 1 seconds and take 100(+80% Additional Attack Power)(+40% Skill Amp)skill damage,wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,jan.r.the_tetragon.damage.lv3,35,Jan,Jan,扬,R,1035500,JanActive4,擂台之魂,The Tetragon,Damage,3,300,stat1,(+40% Skill Amp) | (+80% Additional Attack Power), Enemies that touch the ropes are slowed by 40% for 1 seconds and take 100(+80% Additional Attack Power)(+40% Skill Amp)skill damage,wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Jan,Jan - Official Eternal Return Wiki,2025-07-16T15:17:03Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.p.telekinesis.damage.lv1,36,Eva,Eva,伊娃,P,1036100,None,念力,Telekinesis,Damage,1,30,stat1,(+45% Skill Amp)," Every 5 seconds, the range of Eva's next basic attack increases by 1, and she deals 30(+45% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.p.telekinesis.damage.lv2,36,Eva,Eva,伊娃,P,1036100,None,念力,Telekinesis,Damage,2,60,stat1,(+45% Skill Amp)," Every 5 seconds, the range of Eva's next basic attack increases by 1, and she deals 30(+45% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.p.telekinesis.damage.lv3,36,Eva,Eva,伊娃,P,1036100,None,念力,Telekinesis,Damage,3,90,stat1,(+45% Skill Amp)," Every 5 seconds, the range of Eva's next basic attack increases by 1, and she deals 30(+45% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv1,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Orb Damage,1,40,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv2,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Orb Damage,2,60,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv3,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Orb Damage,3,80,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv4,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Orb Damage,4,100,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv5,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Orb Damage,5,120,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv1,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Explosion Damage,1,45,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv2,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Explosion Damage,2,80,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv3,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Explosion Damage,3,115,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv4,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Explosion Damage,4,150,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv5,36,Eva,Eva,伊娃,Q,1036200,EvaActive1_1,光影球,Light Triad,Explosion Damage,5,185,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv1,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Orb Damage,1,40,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv2,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Orb Damage,2,60,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv3,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Orb Damage,3,80,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv4,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Orb Damage,4,100,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.orb_damage.lv5,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Orb Damage,5,120,stat1,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv1,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Explosion Damage,1,45,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv2,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Explosion Damage,2,80,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv3,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Explosion Damage,3,115,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv4,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Explosion Damage,4,150,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.q.light_triad.explosion_damage.lv5,36,Eva,Eva,伊娃,Q,1036210,EvaActive1_2,光影球,Light Triad,Explosion Damage,5,185,stat2,(+40% Skill Amp),"Eva casts an orb of light in the targeted direction, dealing 40(+40% Skill Amp) skill damage to enemies it hits |  When the orb reaches maximum range or the skill is reactivated, it explodes, dealing 45(+40% Skill Amp) skill damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.damage.lv1,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Damage,1,40,stat1,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.damage.lv2,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Damage,2,70,stat1,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.damage.lv3,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Damage,3,100,stat1,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.damage.lv4,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Damage,4,130,stat1,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.damage.lv5,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Damage,5,160,stat1,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.extra_damage.lv1,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Extra Damage,1,40,stat2,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.extra_damage.lv2,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Extra Damage,2,70,stat2,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.extra_damage.lv3,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Extra Damage,3,100,stat2,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,eva.w.phase_vortex.extra_damage.lv4,36,Eva,Eva,伊娃,W,1036300,EvaActive2,光之旋涡,Phase Vortex,Extra Damage,4,130,stat2,(+45% Skill Amp) | (+40% Skill Amp),"Eva forms a Phase Vortex in the targeted location, dealing 40(+45% Skill Amp) skill damage |  The vortex collapses after 1 seconds, dealing 40(+40% Skill Amp) skill damage and launching enemies in the middle airborne for 1 second",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Eva,Eva - Official Eternal Return Wiki,2026-02-05T18:29:10Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
